dataset,split,label,image_path,mask_path
REFUGE,val,unknown,../data/raw\refuge\val\images\V0336.jpg,../data/raw\refuge\val\mask\V0336.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0337.jpg,../data/raw\refuge\val\mask\V0337.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0338.jpg,../data/raw\refuge\val\mask\V0338.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0339.jpg,../data/raw\refuge\val\mask\V0339.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0340.jpg,../data/raw\refuge\val\mask\V0340.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0341.jpg,../data/raw\refuge\val\mask\V0341.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0342.jpg,../data/raw\refuge\val\mask\V0342.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0343.jpg,../data/raw\refuge\val\mask\V0343.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0344.jpg,../data/raw\refuge\val\mask\V0344.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0345.jpg,../data/raw\refuge\val\mask\V0345.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0346.jpg,../data/raw\refuge\val\mask\V0346.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0347.jpg,../data/raw\refuge\val\mask\V0347.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0348.jpg,../data/raw\refuge\val\mask\V0348.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0349.jpg,../data/raw\refuge\val\mask\V0349.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0350.jpg,../data/raw\refuge\val\mask\V0350.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0351.jpg,../data/raw\refuge\val\mask\V0351.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0352.jpg,../data/raw\refuge\val\mask\V0352.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0353.jpg,../data/raw\refuge\val\mask\V0353.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0354.jpg,../data/raw\refuge\val\mask\V0354.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0355.jpg,../data/raw\refuge\val\mask\V0355.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0356.jpg,../data/raw\refuge\val\mask\V0356.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0357.jpg,../data/raw\refuge\val\mask\V0357.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0358.jpg,../data/raw\refuge\val\mask\V0358.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0359.jpg,../data/raw\refuge\val\mask\V0359.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0360.jpg,../data/raw\refuge\val\mask\V0360.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0361.jpg,../data/raw\refuge\val\mask\V0361.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0362.jpg,../data/raw\refuge\val\mask\V0362.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0363.jpg,../data/raw\refuge\val\mask\V0363.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0364.jpg,../data/raw\refuge\val\mask\V0364.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0365.jpg,../data/raw\refuge\val\mask\V0365.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0366.jpg,../data/raw\refuge\val\mask\V0366.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0367.jpg,../data/raw\refuge\val\mask\V0367.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0368.jpg,../data/raw\refuge\val\mask\V0368.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0369.jpg,../data/raw\refuge\val\mask\V0369.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0370.jpg,../data/raw\refuge\val\mask\V0370.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0371.jpg,../data/raw\refuge\val\mask\V0371.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0372.jpg,../data/raw\refuge\val\mask\V0372.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0373.jpg,../data/raw\refuge\val\mask\V0373.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0374.jpg,../data/raw\refuge\val\mask\V0374.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0375.jpg,../data/raw\refuge\val\mask\V0375.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0376.jpg,../data/raw\refuge\val\mask\V0376.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0377.jpg,../data/raw\refuge\val\mask\V0377.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0378.jpg,../data/raw\refuge\val\mask\V0378.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0379.jpg,../data/raw\refuge\val\mask\V0379.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0380.jpg,../data/raw\refuge\val\mask\V0380.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0381.jpg,../data/raw\refuge\val\mask\V0381.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0382.jpg,../data/raw\refuge\val\mask\V0382.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0383.jpg,../data/raw\refuge\val\mask\V0383.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0384.jpg,../data/raw\refuge\val\mask\V0384.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0385.jpg,../data/raw\refuge\val\mask\V0385.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0386.jpg,../data/raw\refuge\val\mask\V0386.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0387.jpg,../data/raw\refuge\val\mask\V0387.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0388.jpg,../data/raw\refuge\val\mask\V0388.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0389.jpg,../data/raw\refuge\val\mask\V0389.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0390.jpg,../data/raw\refuge\val\mask\V0390.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0391.jpg,../data/raw\refuge\val\mask\V0391.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0392.jpg,../data/raw\refuge\val\mask\V0392.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0393.jpg,../data/raw\refuge\val\mask\V0393.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0394.jpg,../data/raw\refuge\val\mask\V0394.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0395.jpg,../data/raw\refuge\val\mask\V0395.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0396.jpg,../data/raw\refuge\val\mask\V0396.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0397.jpg,../data/raw\refuge\val\mask\V0397.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0398.jpg,../data/raw\refuge\val\mask\V0398.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0399.jpg,../data/raw\refuge\val\mask\V0399.jpg
REFUGE,val,unknown,../data/raw\refuge\val\images\V0400.jpg,../data/raw\refuge\val\mask\V0400.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0001.jpg,../data/raw\refuge\testing\mask\T0001.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0002.jpg,../data/raw\refuge\testing\mask\T0002.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0003.jpg,../data/raw\refuge\testing\mask\T0003.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0004.jpg,../data/raw\refuge\testing\mask\T0004.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0005.jpg,../data/raw\refuge\testing\mask\T0005.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0006.jpg,../data/raw\refuge\testing\mask\T0006.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0007.jpg,../data/raw\refuge\testing\mask\T0007.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0008.jpg,../data/raw\refuge\testing\mask\T0008.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0009.jpg,../data/raw\refuge\testing\mask\T0009.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0010.jpg,../data/raw\refuge\testing\mask\T0010.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0011.jpg,../data/raw\refuge\testing\mask\T0011.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0012.jpg,../data/raw\refuge\testing\mask\T0012.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0013.jpg,../data/raw\refuge\testing\mask\T0013.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0014.jpg,../data/raw\refuge\testing\mask\T0014.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0015.jpg,../data/raw\refuge\testing\mask\T0015.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0016.jpg,../data/raw\refuge\testing\mask\T0016.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0017.jpg,../data/raw\refuge\testing\mask\T0017.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0018.jpg,../data/raw\refuge\testing\mask\T0018.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0019.jpg,../data/raw\refuge\testing\mask\T0019.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0020.jpg,../data/raw\refuge\testing\mask\T0020.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0021.jpg,../data/raw\refuge\testing\mask\T0021.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0022.jpg,../data/raw\refuge\testing\mask\T0022.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0023.jpg,../data/raw\refuge\testing\mask\T0023.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0024.jpg,../data/raw\refuge\testing\mask\T0024.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0025.jpg,../data/raw\refuge\testing\mask\T0025.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0026.jpg,../data/raw\refuge\testing\mask\T0026.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0027.jpg,../data/raw\refuge\testing\mask\T0027.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0028.jpg,../data/raw\refuge\testing\mask\T0028.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0029.jpg,../data/raw\refuge\testing\mask\T0029.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0030.jpg,../data/raw\refuge\testing\mask\T0030.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0031.jpg,../data/raw\refuge\testing\mask\T0031.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0032.jpg,../data/raw\refuge\testing\mask\T0032.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0033.jpg,../data/raw\refuge\testing\mask\T0033.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0034.jpg,../data/raw\refuge\testing\mask\T0034.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0035.jpg,../data/raw\refuge\testing\mask\T0035.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0036.jpg,../data/raw\refuge\testing\mask\T0036.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0037.jpg,../data/raw\refuge\testing\mask\T0037.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0038.jpg,../data/raw\refuge\testing\mask\T0038.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0039.jpg,../data/raw\refuge\testing\mask\T0039.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0040.jpg,../data/raw\refuge\testing\mask\T0040.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0041.jpg,../data/raw\refuge\testing\mask\T0041.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0042.jpg,../data/raw\refuge\testing\mask\T0042.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0043.jpg,../data/raw\refuge\testing\mask\T0043.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0044.jpg,../data/raw\refuge\testing\mask\T0044.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0045.jpg,../data/raw\refuge\testing\mask\T0045.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0046.jpg,../data/raw\refuge\testing\mask\T0046.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0047.jpg,../data/raw\refuge\testing\mask\T0047.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0048.jpg,../data/raw\refuge\testing\mask\T0048.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0049.jpg,../data/raw\refuge\testing\mask\T0049.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0050.jpg,../data/raw\refuge\testing\mask\T0050.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0051.jpg,../data/raw\refuge\testing\mask\T0051.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0052.jpg,../data/raw\refuge\testing\mask\T0052.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0053.jpg,../data/raw\refuge\testing\mask\T0053.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0054.jpg,../data/raw\refuge\testing\mask\T0054.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0055.jpg,../data/raw\refuge\testing\mask\T0055.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0056.jpg,../data/raw\refuge\testing\mask\T0056.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0057.jpg,../data/raw\refuge\testing\mask\T0057.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0058.jpg,../data/raw\refuge\testing\mask\T0058.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0059.jpg,../data/raw\refuge\testing\mask\T0059.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0060.jpg,../data/raw\refuge\testing\mask\T0060.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0061.jpg,../data/raw\refuge\testing\mask\T0061.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0062.jpg,../data/raw\refuge\testing\mask\T0062.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0063.jpg,../data/raw\refuge\testing\mask\T0063.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0064.jpg,../data/raw\refuge\testing\mask\T0064.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0065.jpg,../data/raw\refuge\testing\mask\T0065.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0066.jpg,../data/raw\refuge\testing\mask\T0066.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0067.jpg,../data/raw\refuge\testing\mask\T0067.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0068.jpg,../data/raw\refuge\testing\mask\T0068.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0069.jpg,../data/raw\refuge\testing\mask\T0069.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0070.jpg,../data/raw\refuge\testing\mask\T0070.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0071.jpg,../data/raw\refuge\testing\mask\T0071.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0072.jpg,../data/raw\refuge\testing\mask\T0072.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0073.jpg,../data/raw\refuge\testing\mask\T0073.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0074.jpg,../data/raw\refuge\testing\mask\T0074.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0075.jpg,../data/raw\refuge\testing\mask\T0075.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0076.jpg,../data/raw\refuge\testing\mask\T0076.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0077.jpg,../data/raw\refuge\testing\mask\T0077.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0078.jpg,../data/raw\refuge\testing\mask\T0078.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0079.jpg,../data/raw\refuge\testing\mask\T0079.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0080.jpg,../data/raw\refuge\testing\mask\T0080.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0081.jpg,../data/raw\refuge\testing\mask\T0081.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0082.jpg,../data/raw\refuge\testing\mask\T0082.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0083.jpg,../data/raw\refuge\testing\mask\T0083.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0084.jpg,../data/raw\refuge\testing\mask\T0084.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0085.jpg,../data/raw\refuge\testing\mask\T0085.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0086.jpg,../data/raw\refuge\testing\mask\T0086.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0087.jpg,../data/raw\refuge\testing\mask\T0087.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0088.jpg,../data/raw\refuge\testing\mask\T0088.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0089.jpg,../data/raw\refuge\testing\mask\T0089.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0090.jpg,../data/raw\refuge\testing\mask\T0090.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0091.jpg,../data/raw\refuge\testing\mask\T0091.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0092.jpg,../data/raw\refuge\testing\mask\T0092.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0093.jpg,../data/raw\refuge\testing\mask\T0093.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0094.jpg,../data/raw\refuge\testing\mask\T0094.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0095.jpg,../data/raw\refuge\testing\mask\T0095.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0096.jpg,../data/raw\refuge\testing\mask\T0096.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0097.jpg,../data/raw\refuge\testing\mask\T0097.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0098.jpg,../data/raw\refuge\testing\mask\T0098.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0099.jpg,../data/raw\refuge\testing\mask\T0099.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0100.jpg,../data/raw\refuge\testing\mask\T0100.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0101.jpg,../data/raw\refuge\testing\mask\T0101.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0102.jpg,../data/raw\refuge\testing\mask\T0102.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0103.jpg,../data/raw\refuge\testing\mask\T0103.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0104.jpg,../data/raw\refuge\testing\mask\T0104.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0105.jpg,../data/raw\refuge\testing\mask\T0105.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0106.jpg,../data/raw\refuge\testing\mask\T0106.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0107.jpg,../data/raw\refuge\testing\mask\T0107.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0108.jpg,../data/raw\refuge\testing\mask\T0108.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0109.jpg,../data/raw\refuge\testing\mask\T0109.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0110.jpg,../data/raw\refuge\testing\mask\T0110.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0111.jpg,../data/raw\refuge\testing\mask\T0111.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0112.jpg,../data/raw\refuge\testing\mask\T0112.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0113.jpg,../data/raw\refuge\testing\mask\T0113.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0114.jpg,../data/raw\refuge\testing\mask\T0114.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0115.jpg,../data/raw\refuge\testing\mask\T0115.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0116.jpg,../data/raw\refuge\testing\mask\T0116.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0117.jpg,../data/raw\refuge\testing\mask\T0117.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0118.jpg,../data/raw\refuge\testing\mask\T0118.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0119.jpg,../data/raw\refuge\testing\mask\T0119.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0120.jpg,../data/raw\refuge\testing\mask\T0120.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0121.jpg,../data/raw\refuge\testing\mask\T0121.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0122.jpg,../data/raw\refuge\testing\mask\T0122.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0123.jpg,../data/raw\refuge\testing\mask\T0123.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0124.jpg,../data/raw\refuge\testing\mask\T0124.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0125.jpg,../data/raw\refuge\testing\mask\T0125.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0126.jpg,../data/raw\refuge\testing\mask\T0126.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0127.jpg,../data/raw\refuge\testing\mask\T0127.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0128.jpg,../data/raw\refuge\testing\mask\T0128.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0129.jpg,../data/raw\refuge\testing\mask\T0129.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0130.jpg,../data/raw\refuge\testing\mask\T0130.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0131.jpg,../data/raw\refuge\testing\mask\T0131.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0132.jpg,../data/raw\refuge\testing\mask\T0132.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0133.jpg,../data/raw\refuge\testing\mask\T0133.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0134.jpg,../data/raw\refuge\testing\mask\T0134.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0135.jpg,../data/raw\refuge\testing\mask\T0135.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0136.jpg,../data/raw\refuge\testing\mask\T0136.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0137.jpg,../data/raw\refuge\testing\mask\T0137.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0138.jpg,../data/raw\refuge\testing\mask\T0138.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0139.jpg,../data/raw\refuge\testing\mask\T0139.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0140.jpg,../data/raw\refuge\testing\mask\T0140.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0141.jpg,../data/raw\refuge\testing\mask\T0141.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0142.jpg,../data/raw\refuge\testing\mask\T0142.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0143.jpg,../data/raw\refuge\testing\mask\T0143.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0144.jpg,../data/raw\refuge\testing\mask\T0144.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0145.jpg,../data/raw\refuge\testing\mask\T0145.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0146.jpg,../data/raw\refuge\testing\mask\T0146.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0147.jpg,../data/raw\refuge\testing\mask\T0147.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0148.jpg,../data/raw\refuge\testing\mask\T0148.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0149.jpg,../data/raw\refuge\testing\mask\T0149.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0150.jpg,../data/raw\refuge\testing\mask\T0150.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0151.jpg,../data/raw\refuge\testing\mask\T0151.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0152.jpg,../data/raw\refuge\testing\mask\T0152.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0153.jpg,../data/raw\refuge\testing\mask\T0153.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0154.jpg,../data/raw\refuge\testing\mask\T0154.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0155.jpg,../data/raw\refuge\testing\mask\T0155.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0156.jpg,../data/raw\refuge\testing\mask\T0156.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0157.jpg,../data/raw\refuge\testing\mask\T0157.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0158.jpg,../data/raw\refuge\testing\mask\T0158.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0159.jpg,../data/raw\refuge\testing\mask\T0159.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0160.jpg,../data/raw\refuge\testing\mask\T0160.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0161.jpg,../data/raw\refuge\testing\mask\T0161.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0162.jpg,../data/raw\refuge\testing\mask\T0162.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0163.jpg,../data/raw\refuge\testing\mask\T0163.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0164.jpg,../data/raw\refuge\testing\mask\T0164.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0165.jpg,../data/raw\refuge\testing\mask\T0165.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0166.jpg,../data/raw\refuge\testing\mask\T0166.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0167.jpg,../data/raw\refuge\testing\mask\T0167.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0168.jpg,../data/raw\refuge\testing\mask\T0168.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0169.jpg,../data/raw\refuge\testing\mask\T0169.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0170.jpg,../data/raw\refuge\testing\mask\T0170.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0171.jpg,../data/raw\refuge\testing\mask\T0171.jpg
